"CategoryID","CategoryName"
22020,"Magic System"
22021,"Trevor Smyth"
22023,"Will.i.am"
22024,"Apl.de.Ap"
22026,"High Flying Birds"
22028,"Kina Grannis"
22035,"Grouplove"
22037,"Planet Funk"
22038,"Young Legionnaire"
22043,"Ghostpoet"
22044,"While She Sleeps"
22045,"Sylosis"
22051,"Mini Mansions"
22055,"No Relax"
22056,"Tracy Lawrence"
22057,"Tally Hall"
22061,"Glen Hansard"
22064,"Jacky Terrasson"
22066,"Raimon"
22067,"Morblus"
22072,"Steven Wilson"
22082,"Israel Galván"
22083,"Mango"
22084,"Zane Lowe"
22085,"Energy Sessions"
22089,"Richie Hawtin"
22091,"Hélène"
22092,"Maverick Sabre"
22095,"Jon Fratelli"
22096,"Kate Voegele"
22097,"Boxes"
22098,"All The Young"
22104,"Ghost"
22109,"Anders/Fahrenkrog"
22110,"Joey Starr"
22111,"Apparat"
22114,"Véronic DiCaire"
22119,"Lulu Gainsbourg"
22125,"Eli Young Band"
22126,"Easton Corbin"
22127,"Don Williams"
22128,"Boots Electric"
22129,"Tanita Tikaram"
22132,"Samiam"
22133,"Tim Bendzko"
22134,"A Perfect Cicle"
22135,"Furthur"
22136,"Tablao de Carmen Flamenco Show"
22138,"77 Bombay Street"
22139,"Urge Overkill"
22140,"Eric Sardinas"
22141,"Eleftheria Arvanitaki "
22142,"Big Sean"
22144,"Der schwarze Ball"
22145,"Electric City "
22146,"Eluveitie"
22148,"The Rock Sound Riot Tour"
22149,"Hyro Da Hero"
22150,"Dan Wilson"
22151,"Pop Will Eat Itself"
22152,"Kvelertak"
22153,"Toxic Holocaust"
22158,"Rock meets Classic"
22159,"Title Fight"
22160,"Soul Asylum"
22161,"Seun Kuti"
22162,"Shy'm"
22163,"Hubert Félix Thiéfaine"
22164,"Sondre Lerche"
22166,"Sonic"
22167,"Souad Massi "
22169,"The Blues Band"
22170,"TinkaBelle"
22171,"Skrillex"
22172,"Pee Wirz"
22173,"Veto"
22174,"Wanda Jackson"
22176,"DJ Fresh"
22177,"Garfunkel and Oates"
22184,"Cant"
22185,"Berlin Independent Night"
22188,"Gypsy & The Cat"
22192,"Aqua"
22194,"Metallica DK"
22195,"Eric Saade"
22198,"Christer Sjögren"
22205,"Stereo Love"
22206,"Bush"
22212,"Woodkid"
22213,"Bloody Mary"
22214,"Thomas Dolby"
22215,"Antti Tuisku"
22216,"Pernilla Andersson"
22217,"Gösta Linderholm"
22218,"Rebecka Törnqvist"
22219,"The Real Group"
22220,"Paradise Oskar"
22221,"Nina Ramsby"
22222,"Elomessut teltta "
22223,"Quatuor iXi"
22224,"Stora Folkparksdansen"
22225,"Baskery"
22226,"Dregen"
22230,"Ipanapa All Stars"
22232,"Keri Hilson"
22233,"Roddy Woomble"
22234,"Hillsong"
22236,"Kate McGill"
22237,"Berns nattklubb 2.35:1 summer edition"
22238,"Lunch Konsert"
22239,"Teresa De Sio"
22240,"Beehive Plains"
22241,"Club Jam"
22242,"Sven Zetterberg"
22246,"Mr Soul & his Marshmallows"
22247,"Tahroja Paperilla "
22249,"Tangon Huumaa"
22261,"Diamanda Galás"
22262,"Mauro Ermanno Giovanardi"
22266,"Forbidden"
22267,"Von Hertzen Brothers"
22268,"Mad Ice"
22269,"Paukkumaissi"
22270,"Heikki Sarmanto"
22272,"Plutonium 74"
22273,"Piero Pelù"
22277,"UMO Jazz Orchestra"
22278,"Mark Hummel"
22281,"Big Band Weekend"
22282,"Cat Lee & Co"
22284,"John Primer"
22286,"The Blueskorjaamo"
22287,"HandiShow"
22288,"Round About Miles"
22294,"Johanna Kurkela"
22295,"Kauneimmat rakkauslaulut"
22296,"Maija Kaunismaa"
22297,"Anneli Sari"
22299,"Billie Holiday Tribute"
22301,"Redrama"
22302,"Kaseva"
22303,"Kaisa Kulmala trio"
22304,"Maarit Hurmerinta"
22305,"Haloo Helsinki"
22306,"Nyländsk afton"
22307,"Harry Potter"
22308,"Espoon Laulu"
22309,"Iiro Rantala"
22312,"Electrelane"
22318,"St Vincent"
22322,"I Cani"
22323,"Maria Gadú"
22324,"Happy Camper"
22325,"SBTRKT"
22327,"Mames Babegenush"
22328,"The Heart & The Wellspring"
22329,"Özlem Tekin"
22330,"Obús"
22331,"Pigbag"
22332,"Don Omar"
22333,"Earth"
22334,"Dekmantel"
22335,"Hanggai"
22337,"Idan Raichel Project"
22338,"Onderhonden"
22339,"Jamie Smith"
22340,"Off Centre"
22341,"Time to Shine Soundclash"
22342,"Tembang Kenangan"
22344,"Pagan's Mind"
22345,"Postman"
22346,"Lax'n'Busto"
22347,"Jonathan Jeremiah"
22349,"Kompakt"
22350,"Devin Townsend"
22351,"Metalheadz"
22352,"Dave Clarke"
22353,"Crookers"
22354,"Banco del Mutuo Soccorso"
22355,"Miss May I"
22356,"Chelsea Grin"
22358,"Halloween Party"
22359,"Fischer-Z"
22361,"Kenny Wayne Shepherd Band"
22362,"Josh T. Pearson"
22363,"Vicente Amigo"
22364,"The Doors Alive "
22365,"La Pegatina"
22366,"Katerina Tsiridou "
22367,"Jazz i Jemtland "
22368,"Jazz au vie"
22369,"Bengt Johansson "
22370,"Owe Thörnqvist"
22372,"Marah"
22373,"Slaughter"
22374,"B.B. & The Blues Shacks"
22375,"Calcinha Preta"
22376,"Banda Cheiro de Amor "
22377,"Sarah Paues Band"
22380,"Scroobius Pip"
22381,"Airship "
22382,"Eva la Yerbabuena"
22385,"Queen Symphonic Rhapsody"
22386,"Ordinary Boys"
22390,"Jon Wallner "
22392,"Weeping Willows"
22393,"Sebastian Wijk"
22394,"Kustbandet "
22395,"Trouble Boys"
22396,"Claes Janson Band "
22397,"Lasse Tennander "
22398,"The Swingsters"
22399,"Carola"
22400,"Chapeau Claque"
22401,"Coffinshakers"
22402,"Moosters"
22403,"Queen Tribute"
22405,"PB Revisited"
22406,"Bonobo"
22407,"Peter Nordberg"
22410,"Riverside"
22411,"The Beat From Palookaville"
22413,"Pink Noise"
22414,"Tove Styrke"
22415,"The Voice of Edith Piaf "
22416,"Hans Edler"
22417,"Script for a Jester’s Tour"
22418,"Bert & Christy "
22419,"Huskören"
22420,"Bassnectar"
22424,"Kelly Family"
22429,"Johnny Logan"
22430,"Eldkvarn"
22432,"Sahara Hotnights"
22440,"Räfven"
22443,"The Backbone"
22445,"Chris Tomlin"
22446,"Pointfest"
22447,"Brantley Gilbert"
22448,"Ximena Sariñana"
22449,"Back to the Eighties"
22450,"Missing Andy"
22458,"Lee Towers"
22459,"Ginevra di Marco"
22460,"C. W. Stoneking"
22461,"Manfred Krug"
22462,"Uschi Brüning"
22463,"Throwing Muses"
22464,"Oi!"
22465,"GusGus"
22469,"Givers"
22470,"Göran Samuelsson"
22471,"Claes Yngström & Sky High"
22472,"The Refreshments"
22473,"Idde Schultz"
22474,"J. Cole"
22475,"Kajsa Grytt"
22476,"How Sweet the Sound"
22477,"Fantastic Four"
22478,"The Story of Johnny Cash"
22479,"Jimmy Z & Slidin Slim"
22480,"Nisse Hellberg"
22481,"The Mersey Beatles"
22483,"Tommy Körberg"
22485,"Perssons Pack"
22486,"Chesty Morgan"
22487,"Jack Vreeswijk"
22488,"Ola Magnell"
22489,"Magnus Lindberg"
22490,"The Boppers"
22491,"Glenn Wish"
22492,"Marching for Life"
22496,"IRA"
22497,"Larkin Poe"
22500,"Adam Cohen"
22504,"LMFAO"
22505,"Archer"
22509,"Fionn Regan"
22510,"Charlie Wilson"
22512,"Lana del Rey"
22513,"Emeli Sande"
22515,"Dyango"
22516,"David Guapo"
22517,"Laust Sonne"
22518,"Menu før Gnags Teaterkoncert"
22519,"Africa in Concert"
22520,"Alle tiders halbal"
22522,"Amsterdam anthems "
22525,"Captain Hoffers Showband"
22527,"Jes Holtsø & Morten Wittrock Band"
22528,"Nanne Emelie"
22530,"Wifebeater Cooking Club"
22533,"Sandra Kolstad"
22534,"Nadirah Shakoor & Outside Art"
22536,"Inme"
22537,"Cashier No. 9"
22538,"Marea"
22539,"Gillian Welch"
22540,"WarCry"
22542,"Stevie Jackson"
22548,"Caroline Henderson"
22549,"Billy Fy"
22550,"Christina von Bülow Trio"
22552,"Gretchen Parlato"
22553,"Herb Geller"
22554,"Mathias Eick"
22558,"Dúo Dinámico"
22561,"John Farnham"
22563,"Cold Chisel"
22565,"Shabazz Palaces"
22566,"Oysterband"
22567,"Antonio Sanchez Group"
22568,"Lindsey Buckingham"
22569,"Burnin Red Ivanhoe"
22571,"Endangered Blood"
22578,"Christian Wallumrød Ensemble"
22579,"Roger Johansen"
22580,"Daniel Eriksen"
22581,"E-Type"
22583,"Kendra Lou"
22584,"Laura Mo"
22585,"Torun Eriksen"
22587,"Gwilym Simcock"
22588,"Bjarne Lundqvist"
22590,"We Love DFA"
22591,"Melanie C"
22592,"Bob Gullotti Quartet"
22593,"Suspekt"
22594,"Mads Vinding Trio"
22595,"Signe Svendsen"
22596,"Faster Pussycat"
22614,"The Deciders"
22615,"The Grascals"
22616,"The Storm"
22619,"The La's"
22661,"Peter A.G"
22662,"Fountains of Wayne"
22664,"Zola Jesus"
22666,"Hevisaurus"
22667,"Airbag"
22668,"Star Parivaar Live"
22669,"Die Herren"
22671,"Eivør"
22672,"Elephant9"
22673,"Frøy Aagre"
22674,"Ghost Brigade"
22675,"Hilde Marie Kjersem"
22676,"Rick Astley"
22677,"Liarbird"
22678,"Livelien"
22679,"Idol Live"
22680,"Hawthorne Heights"
22681,"My Brightest Diamond"
22682,"The New Raemon"
22688,"DJ Qbert"
22693,"Carte Blanche"
22694,"Lofofora"
22695,"Les Wampas"
22697,"The Swellers"
22700,"Julia Marcell"
22701,"Jackdaw4"
22705,"The ABC&D of Boogie Woogie"
22706,"Morning Parade"
22707,"Scream"
22708,"The Hoax"
22709,"Dire Straits Tribute"
22711,"Luca Carboni"
22714,"Buzz Dee"
22715,"Jürgen Drews"
22716,"Schlager total"
22720,"Clannad"
22724,"Faith Hill"
22726,"The Gladiators"
22727,"Keren Ann"
22729,"Prince Fatty"
22730,"High Damage"
22731,"Blitz the Ambassador"
22732,"Hospitality"
22734,"Girls"
22736,"Luis Fonsi"
22737,"Karina"
22741,"Rolf Zacher"
22742,"Schlagernacht"
22744,"Smirnoff Nightlife Exchange Project"
22745,"Justine Clarke"
22746,"Silvesterstadl"
22753,"U2 T.V"
22758,"The Buzz Lovers"
22759,"Arena"
22760,"Mads Langer"
22768,"Soiree Travesti Monster"
22774,"Freddy Sahin Scholl"
22775,"DJ Kees van Hondt"
22789,"Kirac"
22790,"Musical Box"
22792,"Honest Jon's Chop Up!"
22793,"I Am the Avalanche"
22795,"Jesus Jones"
22796,"Joey Moe"
22798,"Dappy"
22800,"Air Bag One"
22802,"La Fouine"
22803,"La Nuit d'Outre Mer"
22804,"Silvio Rodríguez"
22814,"Toolroom Knights"
22816,"Blood Stain Child"
22818,"Battles"
22820,"Silje Nergaard"
22821,"Schlagernacht am See"
22822,"Oregon"
22824,"Lake Sensation"
22826,"Glennis Grace"
22829,"La Nuit SFR"
22831,"Bon Jovi Experience"
22832,"Memphis Maniacs"
22833,"Titi Robin"
22835,"Gary Clark Jr"
22837,"Dr'op"
22838,"Tika"
22839,"Ben Weaver"
22840,"Will Tura"
22841,"Stone River Boys"
22842,"Ziggi Recado"
22843,"Balmorhea"
22844,"Justin Townes Earle"
22845,"Jono McCleery"
22846,"Junior Boys"
22847,"Hollie Cook"
22848,"The Aristocrats"
22850,"Crossfader"
22851,"Baxter Dury"
22853,"Scratch Bandits Crew"
22855,"Klinch"
22857,"Shania Twain"
22859,"The Pusher"
22860,"Lazuli"
22861,"Global Kryner"
22862,"Errorhead"
22863,"Bodi Bill"
22864,"Julia Neigel"
22865,"Anoushka Shankar"
22871,"Boy"
22872,"Ivano Fossati"
22873,"Tyla & The Dogs D'amour"
22874,"Rugsted & Kreutzfeldt"
22876,"The Civil Wars"
22877,"Frank Ocean"
22879,"Hoffmaestro"
22885,"Danny Bryant"
22891,"Aura"
22893,"Hans Rotmo"
22895,"Johnny Madsen Trio"
22899,"Rasmus Walter"
22900,"Peter Larsen"
22901,"Queen Machine"
22904,"Raskasta Joulua"
22906,"William Elliott Whitmore"
22907,"Maylee Todd"
22908,"Yesterday and Today"
22911,"Azure Hiptronics"
22914,"Sanna Nielsen"
22918,"Steps"
22926,"Valentinerne"
22927,"Cocoa Tea"
22928,"Frankie Paul"
22930,"Victor Bailey"
22932,"DMZ"
22933,"Grand Magus"
22935,"Nils Frahm"
22936,"Hauschka"
22937,"Vieux Farka Toure"
22938,"Kanon X Kanon"
22939,"Aurelio Martinez"
22940,"Charles Bradley"
22943,"Latin Dance Night"
22944,"Think Floyd"
22945,"Chilly Gonzales"
22948,"Nadezhda Kadysheva"
22949,"Johannes Strate"
22951,"Dansktop Galla"
22953,"Orelsan"
22954,"João Gilberto"
22955,"Radical Face"
22956,"Your Demise"
22957,"We Were Promised Jetpacks"
22958,"Franchise"
22960,"Alex Beaupain"
22961,"Gigi Finizio"
22965,"Real Estate"
22966,"Mull Historical Society"
22973,"Live fra Bremen & Den Blinde Vinkel"
22974,"RPWL"
22975,"Black Stone Raiders"
22976,"The Ultimate Eagles"
22977,"Saviours"
22978,"Johnny A"
22989,"Malaga Es Reggae: Gregtown, Lion Sitté & Novato"
22991,"Si Cranstoun "
22994,"Babybird"
22995,"NKOTBSB"
22999,"Michael Falch"
23002,"Tomas Ledin"
23003,"Samuli Edelmann"
23005,"Kakkmaddafakka"
23007,"Laura Jay"
23008,"Red Snapper"
23009,"George Duke"
23012,"Charlene Soraia"
23016,"All You Need Is Love"
23022,"GEM"
23023,"Summer Camp"
23024,"Hot Chelle Rae"
23025,"Bazzookas"
23026,"Tin Men & The Telephone"
23027,"HouseDanceForever"
23028,"RE:Definition"
23029,"Ringo Deathstarr"
23030,"Moddi"
23031,"Dosh"
23032,"Emmett Tinley"
23033,"The Holloys"
23034,"Bassline"
23035,"Dotan"
23037,"Cæcilie Norby"
23038,"Lis Sørensen"
23039,"Shaka Ponk"
23040,"Bob Seger"
23041,"The Zombie Kids"
23044,"The War on Drugs"
23045,"Going to a Gogo!"
23046,"Kensington"
23047,"Ruben Hein"
23049,"Handsome Poets"
23051,"A Pale Horse Named Death"
23052,"Secret Cinema and Egbert "
23058,"Andy C"
23061,"Legends Of Rock Tribute"
23062,"The End Of The World Tour"
23063,"La Boutique Fantastique"
23064,"Sef and Gers Pardoel"
23066,"Guitar Wolf"
23067,"Seatsniffers"
23068,"Aux Raus"
23070,"The Black Atlantic"
23071,"Fris feesten"
23072,"Havok"
23073,"Jungle By Night"
23074,"Desatino Flamenco"
23075,"Pulling Teeth"
23076,"Alexi Murdoch"
23077,"A Silent Express"
23078,"Jon Amor Blues Group"
23079,"Jenny Lane"
23080,"Mariachi El Bronx"
23081,"Dump"
23082,"The Mirror Conspiracy"
23083,"KUBUS"
23084,"Ntjam Rosie"
23085,"Rigby"
23086,"Mdungu"
23087,"Twin Sister"
23088,"Stream Of Passion"
23089,"Chatham County Line"
23090,"Textures"
23091,"Siskiyou"
23092,"Blaudzun"
23105,"El Vez"
23106,"Alamo Race Track"
23107,"Com Truise"
23108,"Rue Royale"
23109,"Cuban Heels"
23111,"The Deaf"
23112,"Samantha Crain"
23113,"Susanne Sundfor"
23115,"Steffen Morrison"
23116,"Retro Stefson"
23117,"Sallie Ford & The Sound Outside"
23118,"Fruit Bats"
23119,"Ray Bonneville"
23120,"Splendid"
23121,"Devon Sproule"
23123,"Jessica Manuputty"
23124,"CTRL ALT DANCE"
23125,"Niels van der Gulik"
23126,"The Flexican & Sef"
23127,"Just Blaze"
23128,"Neon Indian"
23130,"Delilah"
23131,"Julian Velard "
23132,"Lucinda Slim"
23133,"24 to 7 Spyz "
23134,"Budzillus"
23139,"Carsten Dahl"
23142,"Sebastian"
23143,"L.O.C."
23144,"Cymbals Eat Guitars "
23145,"The Walkabouts"
23146,"Gente de Zona"
23147,"Magtens Korridorer"
23148,"Nabiha"
23149,"ZiekeZuiden"
23150,"Helene Bøksle"
23155,"Jane & Shane"
23157,"Tim Christensen"
23158,"The Dirty Dirty Dirty"
23159,"Greg Holden"
23160,"Joscho Stephan"
23161,"De Kift"
23162,"Monofocus"
23163,"Smith & Burrows"
23167,"Barbiepop"
23170,"Protest the Hero"
23173,"Avicii"
23174,"Big Beach Bootique"
23179,"Voices of Gospel"
23185,"Full On Ferry"
23193,"Huecco"
23205,"GO!! Show Gold"
23209,"Presuntos Implicados"
23210,"Agoria"
23211,"Soiree Cabaret Freaks # 1"
23213,"Die Schlagergala Des Jahres"
23214,"Stupeflip"
23215,"Inna Modja"
23216,"Juan Magan"
23217,"Labrinth"
23218,"Takida"
23220,"Burhan G"
23221,"Cold Specks"
23222,"David J Roch"
23224,"Nik & Jay"
23226,"Boo!"
23227,"Tamikrest "
23228,"A Winged Victory for the Sullen"
23229,"Kid Congo Powers"
23230,"D-A-D"
23232,"Argent"
23233,"Other Lives"
23234,"Case Mayfield"
23235,"Julian Sas"
23236,"Balfolk Fantasy Night"
23239,"Thurston Moore"
23240,"Yuri Honing"
23242,"Francisco Cespedes"
23243,"Pablo Martín Quintet"
23244,"Christina Perri"
23246,"White Christmas - Dublin"
23251,"Lukas Graham"
23255,"Voll auf die Mütze"
23256,"Baba Zula"
23257,"Oli Brown"
23259,"Andreas Gabalier"
23262,"Mickael Miro"
23264,"Stand Up & Rock"
23265,"Honningbarna"
23267,"Michael Møller"
23268,"The Sessions"
23271,"Billy Cross Band"
23273,"DMX"
23282,"K-Ci & JoJo"
23292,"NYE RE:WIRED"
23293,"Cube Family"
23295,"Crisis at Christmas"
23296,"D'Angelo"
23300,"Malia"
23304,"La Phaze"
23305,"Socalled"
23308,"Suggs"
23309,"Thåström"
23311,"The Wurzels"
23313,"Mister You"
23314,"Niels Hausgaard"
23315,"Bandit Rock Awards"
23316,"Sanne Salomonsen"
23318,"Lawson"
23320,"La Dispute"
23321,"Zebda"
23322,"Katia Guerreiro"
23323,"Ricardo Arjona"
23324,"Mike Oldfield"
23325,"Jungle Juice"
23328,"Jagermeister Music Tour"
23334,"Ost Rock"
23336,"Soul Sisters"
23338,"John Gorka"
23339,"Gretchen Peters"
23340,"Allan Olsen Trio"
23341,"Hurra Torpedo"
23342,"Chef Special"
23343,"Lock Up"
23344,"Jill Johnson"
23346,"Howler"
23348,"Oh No Ono"
23351,"Magnus Uggla"
23355,"Ulrik Munther"
23356,"Palito Ortega"
23362,"Lianne La Havas"
23363,"Ledisi"
23366,"Las Pastillas del Abuelo"
23373,"Mikael Wiehe"
23375,"Jan Rot"
23377,"Tom Lanoye"
23382,"Sexteto Mayor"
23383,"Francois & The Atlas Mountains"
23385,"Ciro y los Persas"
23386,"BELO"
23387,"Jota Quest"
23388,"Victor & Leo"
23389,"Jorge Vercillo"
23390,"My Life Story"
23391,"Mallory Knox"
23395,"KeenV"
23398,"George Porter Jr."
23399,"The Show Must Go On"
23400,"Ad Vanderveen"
23401,"Ed Laurie"
23402,"Nicolas Jaar"
23403,"Maria Farantouri"
23404,"Doeshka"
23405,"Fantan Mojah"
23406,"Only Seven Left"
23407,"Wolfendale"
23408,"Happy Hardcore"
23409,"Dan Hylander"
23411,"Mike Sheridan"
23414,"Danser med Drenge"
23416,"Evile"
23417,"Cäthe"
23418,"Jay Vaquer"
23421,"Sons of Midnight"
23423,"T. Mills"
23424,"Jon Anderson"
23426,"La Grande Sophie"
23427,"Olivia Newton John"
23432,"F1 Rocks"
23435,"The Dresden Dolls"
23437,"Marathon"
23438,"Omnia"
23440,"Ape Not Mice"
23442,"G3"
23445,"Florian Silbereisen"
23456,"Maxime Le Forestier"
23458,"Graveyard"
23459,"Mattias Alkberg"
23460,"Gwar"
23463,"Moonjam"
23465,"Stig Rossen Julekoncert"
23466,"De Glade Sømænd"
23467,"Søren Kragh-Jacobsen"
23475,"Che Sudaka"
23476,"Susanne Alfvengren"
23477,"Sing Sing Sing"
23479,"Marie Carmen Koppel"
23480,"Richie Campbell"
23481,"Inspiral Carpets"
23483,"The Maine"
23484,"Under 1 Roof"
23488,"Moss"
23490,"Jonathan Wilson"
23491,"Los Cafres"
23501,"Dash Berlin"
23502,"Showcase Live"
23503,"Matthew and the Atlas"
23505,"Zumba party"
23506,"Backseat"
23507,"Repeatles"
23508,"Edwin McCain"
23509,"DJ Burst"
23510,"Rats On Rafts"
23511,"Buraka Som Sistema"
23512,"PLeaSe!"
23513,"The Old Firm Casuals"
23514,"9 Chambers"
23515,"Orange Grove"
23516,"Sven Hammond Soul"
23538,"Dick Valentine"
23539,"Stanton Sessions"
23540,"Azealia Banks"
23541,"Sterren van Holland"
23542,"We Love the 90's"
23543,"Sjors van der Panne"
23544,"Mega Chaabi Dance"
23545,"Dog Day Disco"
23546,"Night Voyage"
23547,"Young Gunz"
23548,"Holland got Soul"
23549,"fDeluxe"
23550,"The Soul Snatchers"
23551,"Taraf de Haïdouks"
23552,"Delta Blues Band"
23553,"Hot N Spicy"
23554,"Hush"
23555,"Kaya"
23556,"Satsuki"
23571,"Rosanne Cash"
23572,"Judie Tzuke"
23573,"Beat Assailant"
23574,"Led Zeppelin Jam"
23579,"I Got You On Tape"
23586,"Olaf Malolepski"
23594,"Michele Zarrillo"
23595,"Tiemo Hauer"
23596,"Bow Wow Wow"
23600,"Youth Lagoon"
23602,"Dale Watson"
23603,"The Texas Two"
23604,"Grudgefuck"
23605,"Under Influence"
23606,"Serena Pryne and the Mandevilles"
23608,"Sharon van Etten"
23609,"Yori Swart"
23610,"T.Raumschmiere"
23611,"Joost Van Bellen"
23613,"Freddie Wadling"
23614,"Ibrahim Electric"
23616,"Major Lazer"
23617,"Charlotte Church"
23619,"FM4 Geburtstagsfest"
23620,"Dry The River"
23621,"Alabama Shakes"
23622,"Spector"
23623,"The Milk"
23624,"Gianmaria Testa"
23627,"GiedRé"
23629,"Sniper"
23630,"Laleh"
23631,"Agalloch"
23632,"Touche Amore"
23634,"Freja Loeb"
23635,"Mono Inc"
23636,"Chantel McGregor"
23637,"Patti Austin"
23640,"Choir Of Young Believers"
23642,"Claus Hempler"
23643,"Team Me"
23645,"Gruppo Sportivo"
23646,"Monte Montgomery"
23647,"Tides from Nebula"
23648,"Don Diablo"
23650,"Rich Robinson"
23653,"Robin Piso"
23654,"Plaid"
23655,"Will Samson"
23656,"Steen"
23657,"Rumatera"
23660,"Asaf Avidan"
23664,"First Aid Kit "
23666,"Saint Rebel"
23667,"Christopher"
23672,"Die CubaBoarischen"
23673,"Juan Gabriel"
23674,"Flo Mega"
23676,"The Hype"
23677,"King Jack"
23678,"Ciara Sidine"
23679,"Lee Fields & The Expressions"
23680,"Megamatjesdisco"
23681,"Pure Pressure"
23682,"The Pink Floyd Sound"
23683,"Tyler Ward"
23684,"Eisenfunk"
23685,"Tobias Regner"
23686,"Animals as Leaders"
23687,"Of Mice & Men"
23688,"Marbert Rocel"
23689,"Seravince"
23690,"Rachel Harrington"
23691,"Rasmus Nøhr"
23692,"N grandjean"
23693,"Red Warszawa"
23694,"Santa Cruz"
23698,"Povl Dissing"
23699,"Jake Morley"
23701,"Tommy Fleming"
23703,"Surfact"
23704,"Stig Rossen"
23705,"Everybody's Talking"
23707,"Loney Dear"
23708,"Mike Andersen"
23709,"Analogik"
23710,"Hymns From Nineveh"
23711,"Georgie Fame"
23712,"Lars Jansson"
23713,"Annette Heick"
23714,"Coast"
23715,"Kandis"
23717,"Leddra Chapman"
23722,"Rebecca & Fiona"
23724,"Den Svenska Björnstammen"
23727,"Childish Gambino"
23729,"Garbage"
23730,"Stomper 98"
23731,"A.A. Bondy"
23734,"Weltpartie & Lustiger Hermann"
23741,"Chameleons Vox"
23744,"Attack Attack!"
23748,"Nikolaj Nørlund"
23750,"More Jacks"
23751,"Hans Theessink"
23752,"Back in Black"
23753,"Zididada"
23754,"Django Django "
23755,"Niki & The Dove"
23756,"Umbra et Imago"
23758,"The Jezabels"
23761,"Sander Van Doorn"
23772,"Sleigh Bells"
23774,"Nada - Music of the Devine"
23776,"Soko"
23777,"Deathstars"
23778,"Chairlift "
23781,"Clan Of Xymox"
23785,"Garrett Klahn"
23787,"Mazzy Star"
23788,"Niels Frevert"
23790,"Frittenbude"
23792,"Soiree 28 Gold"
23797,"YolanDa Brown"
23801,"David Pfeffer"
23803,"Dhamaka"
23805,"Lucy Rose"
23816,"Q Now - The Sessions"
23820,"Laing"
23826,"Amsterdam United"
23832,"Kraftklub"
23844,"Entics"
23846,"Jacuzzi Boys"
23847,"Shaking Godspeed"
23848,"Jay Nash"
23849,"The Strange Boys"
23850,"Will and the People"
23851,"80's Live"
23852,"Red Eyes"
23853,"Adept"
23854,"Lílian Vieira"
23856,"The Apples"
23858,"Hit Me TV"
23859,"AlascA"
23860,"Tennis (band)"
23861,"New Look"
23862,"SPOKEN - Dichter bij je Dichter"
23863,"Anna Abreu"
23864,"Natalia Jayden"
23866,"Michel Telò"
23867,"Bhangra Show"
23882,"Afenginn"
23883,"India Martinez"
23885,"U2NL"
23886,"Back to the country"
23887,"Avioes do forro"
23888,"Erik Mesie"
23890,"The Soultrip Express"
23891,"Ijahman Levi"
23892,"iNtrmzzo"
23893,"Afterski - Mega Party "
23894,"Reece Mastin"
23896,"Sussi & Leo"
23897,"Mr. Polska"
23899,"Blue For You"
23901,"Major League"
23903,"DJ Isis"
23905,"Lonely Drifter Karen"
23906,"Jessica Mauboy"
23907,"Stan Walker"
23908,"Lokken Koncert"
23911,"Christian Brøns"
23912,"Basix"
23914,"Dot Rotten"
23915,"Friends"
23916,"Jamie N Commons"
23917,"Michael Kiwanuka"
23918,"Ren Harvieu"
23920,"Stooshe"
23921,"A$AP Rocky"
23922,"Story Seller"
23923,"Choi Soo Min"
23924,"Henrik Freischlader"
23926,"Viktoria Tolstoy"
23927,"Andreas Bourani"
23928,"Hatesphere"
23929,"Flødeklinikken"
23932,"Alessandro d'Episcopo"
23933,"Céline Rudolph"
23934,"Eli Degibri"
23935,"Brian Blade"
23936,"Enrico Pieranunzi"
23937,"Roberto Gatto"
23938,"Spleen United"
23939,"Omar & The Howlers"
23940,"Vein Trio"
23941,"The Bianca Story"
23942,"Jens Lysdal "
23943,"Chris Minh Doky"
23944,"Mikael Simpson"
23945,"Smash Mouth"
23948,"Phil Coulter"
23950,"Blake Shelton"
23951,"Thorbjørn Risager"
23952,"Physical Grafitti"
23953,"Kim Larsen Jam"
23955,"Dark Dark Dark"
23956,"Furlan Felter"
23958,"Slow Magic"
23959,"Helsinki Metal Meeting"
23960,"Marlon Roudette"
23961,"Minny Pops"
23962,"Backcorner Boogie Band"
23964,"SWR1 Pop & Poesie in Concert"
23965,"The National Youth Choirs of Great Britain"
23967,"Bazaar"
23968,"Baby Woodrose"
23969,"Sven-Bertil Taube"
23971,"Dana La Croix"
23972,"Puls"
23973,"DM Big Band Battle"
23975,"Ibrahim Maalouf"
23976,"September"
23978,"Seán Keane"
23979,"Sigrid and Marina"
23980,"Wafande"
23984,"Steirerbluat"
23985,"Ginger Ninja"
23986,"Van Canto"
23987,"KrawallBrüder"
23990,"The Carpet Crawlers"
23991,"Boef en de Gelogeerde Aap"
23992,"The Devil's Blood "
23993,"Pokey LaFarge & the South City Three"
23994,"Nobody Beats The Drum"
23995,"The Consolers"
23996,"Los Jalapeños"
23998,"Mona Larsen"
23999,"Kirsten & Marie"
24000,"Ole Frimer"
24001,"Kylesa"
24002,"Ignug"
24003,"Souvenirs"
24005,"Wild Flag"
24006,"Tune-Yards"
24008,"The Phantom Four"
24009,"Gugge Meeting"
24010,"Fuego"
24015,"Wale"
24016,"House of Lords"
24017,"Ricardo Villalobos"
24018,"Hundredth"
24019,"Vanna"
24020,"Eloy"
24021,"Anggun"
24022,"De Avonduren"
