categoryID,categoryName,spotifyID,spotifyName,spotifyPopularity
24093,lindi ortega,0F8GZ29QxpnfOZvM25l7tJ,Lindi Ortega,49
24094,you say france & i whistle,2BC1SoblQ8QYsVrKclR2Ya,You Say France and I Whistle,19
24096,niklas,5W02tXnCnuB2Hy5x1fNHsf,Niklas,50
24097,pato siebenhaar,75w2ZLXfBKCyJm9p37KKkq,Pato Siebenhaar,43
24098,graeme clark,6ZX7iKRnjwqWlahgDpUghe,Graeme Clark,10
24099,steve cradock,6aVs7hKSqbqwzojU6D7vVY,Steve Cradock,16
24100,tue west,6aEs3NZ5zBHQHyC4bJSBPD,Tue West,37
24101,bliglad,5AzE0Bw8EuArGKrlteVL3P,BliGlad,32
24103,kidd,7Ap8xCd7d0xon5XnkLvn4i,KIDD,53
24110,2:54,3LsQKoRgMc8VEkQn66jfAQ,2:54,43
24111,foreign beggars ,0sQ1wgSdRpoysgsa1VnI4G,Foreign Beggars,56
24112,naja rosa,1llPOENkqsct3zSSyje1TB,Naja Rosa,21
24113,jazzanova,0nTErwSOllrcUWt3knOG2T,Jazzanova,53
24115,bosco delrey,3LRCzFfmFdxeumdwZbb0La,Bosco Delrey,20
24116,jimmy bowskill,56tPV0R1ZBfesgI9cGFrx7,Jimmy Bowskill,23
24120,avant la lettre,0Np7XHvrCAXc59v6QoDbMR,Avant La Lettre,18
24121,gregory porter,06nevPmNVfWUXyZkccahL8,Gregory Porter,75
24123,peter katz,6O5zKwY8kFFYhBwZdJ7VKI,Peter Katz,35
24124,gwyn ashton,7jbMoazVfYbamtTKjolOzl,Gwyn Ashton,22
24126,dimlite,66aihwzUYfaMjBxcumVf1j,Dimlite,45
24127,gavin friday,0SPl1471EOdKn6IrGP3Jwx,Gavin Friday,38
24128,yukon blonde,3CdvcTOH01EXzXu96afkSN,Yukon Blonde,53
24131,the shoes,51b9cYYzGQM3Q80vX6JVAU,The Shoes,3
24138,we are the in crowd,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,59
24141,tako lako,496r0QfnweCf3XogeMETKO,Tako Lako,17
24145,drivin 'n cryin,26yYgoh7hehqYix76g3LcS,Drivin N Cryin,40
24146,follow you home,18jW0GosntFp5hJ2dvceKq,Follow You Home,20
24150,mucky pup,4VU5XInCjgLqTylcQGMIro,Mucky Pup,28
24151,fates warning,4S6URhg3PMKnCv9clR4ejE,Fates Warning,41
24153,hadise,0wCKNMsqYasJBFVagjay49,Hadise,53
24154,masada,119vFqB5OFMzhEGtH7gRU7,Masada,2
24155,tony macalpine,5gB57Ct8qLWAo6dlTjp5QI,Tony MacAlpine,35
24159,ana torroja,5YekZn3GGnPIURNA6RG124,Ana Torroja,66
24160,jakwob,4S5yXnFzWvHu16wfuDjjfM,Jakwob,52
24164,babylove & the van dangos,6k50OZDg1h9eENZehTYFnd,Babylove & The Van Dangos,24
24166,heart rock,70MUgbrolkHGia9y3vYgF1,Heart rock band,0
24167,enge buren,37zIUEtdkZ8NqCqzvGkeZK,Enge Buren,25
24170,movits!,3Rjud126EhtcSDte9lORR7,Movits!,61
24171,niels skousen,6NSet5QvqRKoWELRhcOnLH,Niels Skousen,28
24172,rocket from the tombs,5gjODPcOiAmqb2iPzt4cbo,Rocket From The Tombs,27
24179,amsterdam klezmer band,2vMBszTQ5H66LhDEM3mSvl,Amsterdam Klezmer Band,43
24185,mustard pimp,7tZ9Q5xgX9rEuAJaszjCK1,Mustard Pimp,38
24186,breton,38bfc5BSVq6sVAssDmdc8N,Breton,50
24188,cemlyn jones,6NuqqbPSV4ySZDlreiR7dr,Cemlyn Jones,0
24191,the shins,4LG4Bs1Gadht7TCrMytQUO,The Shins,74
24193,louise hoffsten,5GG0pdHtmalM60Fzer1Yei,Louise Hoffsten,45
24197,new build,1SS9I1yL23aTejMHPTNqef,New Build,30
24199,yves jamait,1K1P7X1G6brqCjsZeKOMNR,Yves Jamait,32
24200,andrew w.k.,4YJR4xviDKHoelt9WKHlBa,Andrew W.K.,56
24201,primordial,5KUc1nlN1IUi15fWg4eG8d,Primordial,5
24202,murray james,2QaAxhZflLa4vVRPvdcjuh,Murray James,14
24204,the megaphonic thrift,1zBQLP6saP3rFpTxJ6tiXH,The Megaphonic Thrift,28
24206,the chords,3xXSg1WJPGJuNjQV0REAzk,The Chords,47
24222,waters,4KKQvsAWZWMkS1QCuPnajG,WATERS,51
24223,boys noize,62k5LKMhymqlDNo2DWOvvv,Boys Noize,59
24224,gza,6ns6XAOsw4B0nDUIovAOUO,GZA,60
24225,gemma ray,2yFINwzZpVkgFhKLpuAAle,Gemma Ray,33
24226,russian circles,0AZ3VR0YbFcS0Kgei7L2QF,Russian Circles,52
24227,jaimi faulkner,1J6JaPeWiuT4oEa4oiEALf,Jaimi Faulkner,40
24228,kill it kid,24AgUJSOl01nb6as3kHl6j,Kill It Kid,49
24229,laura gibson,396L5wXlifF7nfSLhP3tTH,Laura Gibson,44
24230,tom trago,2vUpX2Zq1DBdCHuoEnmzkK,Tom Trago,44
24231,boom bip,6AtkRnMQyGsdt9aldrc0dx,Boom Bip,45
24232,tycho,5oOhM2DFWab8XhSdQiITry,Tycho,72
24234,jude johnstone,20ApawOtiwJTDpzLcsXONs,Jude Johnstone,19
24235,oberhofer,5zb7wVUx1vTXLB6HX26EnX,Oberhofer,51
24239,vanja santos,1jNzZamAjJcnUHMvwT3bZg,Vanja Santos,2
24240,eliane elias,4qKIiUdFND09cgGOc5kfoR,Eliane Elias,55
24242,artillery,6N62Sla6F2uuEzNALo6720,Artillery,28
24243,anders bergcrantz,4fOuim8RgJ4BZooUlXc6Bu,Anders Bergcrantz,10
24245,casiokids,7MEBuOs4NysWceqYZ9J8gy,Casiokids,40
24246,dangers of the sea,0i68HW9KpOPhFKuFNBktyY,Dangers of the Sea,18
24252,kid koala,2s0438sn0pYL2OuukcFqPN,Kid Koala,58
24253,culture club,6kz53iCdBSqhQCZ21CoLcc,Culture Club,67
24254,steve aoki,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,82
24260,john k. samson,3oOylXJSSKnZt9xZIjikTJ,John K. Samson,33
24261,patrizio buanne,14JwkiGRzeex4jLuDoWpQ5,Patrizio Buanne,41
24262,jake shimabukuro,69NjH5MsRLr0CX0zSlGmN3,Jake Shimabukuro,62
24269,juan zelada,2DtkSCZKyCMiDWdCxEDxpF,Juan Zelada,42
24272,terra naomi,7odHnkIoCbfSyqjcmoqO5b,Terra Naomi,34
24274,the selecter,3wRksusBxJ6npu0PryYheF,The Selecter,46
24276,john oates,4TjR4K8rD5CqqqU59V6aGr,John Oates,41
24277,snowboy and the latin section,4yUdTp75TKkcB54c6jmgvp,Snowboy And The Latin Section,8
24278,waterdown,4wpzbXBSdUydTNRyysEUee,Waterdown,20
24282,various cruelties,55GxwgjpoIuWz7TCMD5Xns,Various Cruelties,38
24283,conor maynard,6mU8ucezzms5I2kNH6HNlu,Conor Maynard,65
24287,wilde,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,60
24297,shotgun revolution,0WzbAvXUcDILmWW3G7mZSy,Shotgun Revolution,23
24298,black breath,3G5hGmHXhRi8zuIfLAeoPg,Black Breath,38
24299,when saints go machine,0E7PsXA3qAN3NCycrWDFaf,When Saints Go Machine,49
24301,the dirty youth,3DNT41sscTpr7IBwq79Uw8,The Dirty Youth,43
24304,screw,5EHYnx3K5SHQp3ScuHI7GA,Screw,3
24307,norma jean,26YwXMnl5wfwgt4km8cFud,Norma Jean,17
24308,carpark north,6v8pFbihIDnlV6freVYMmZ,Carpark North,55
24310,regina,1HbDYaW1oLlOhdgLCma5O8,Regina,22
24314,ali b,5quv5QEyL2XAloebaau69m,Ali B,61
24315,la india,3NIZFmehJM8YiGpCdihlck,La India,56
24318,isbells,14dULnNGmLKnS59BzNrHi4,Isbells,66
24321,totally enormous extinct dinosaurs,0g3NiCRhEv7M4SEDMrpItN,Totally Enormous Extinct Dinosaurs,62
24325,il teatro degli orrori,0yytxwS39QiLpI9GM7cOuL,Il Teatro Degli Orrori,40
24329,c2c,28INUgyzTTRbvSphrJbgZ2,C2C,67
24330,grimes,053q0ukIDRgzwTr4vNSwab,Grimes,73
24331,nico suave,0XzUDM6b4vaoAqmgVJGmZb,Nico Suave,54
24332,patricia kelly,1kJJf3Y5B4VatTp5CRhic7,Patricia Kelly,10
24334,marcus strickland,6de0V6wLyRKp3I2LDMrXCr,Marcus Strickland,31
24335,kaliber,5ScA2poMLx52IeomaqJvE1,Kaliber,10
24337,sebastian mendoza,2CEKDXUTkOu4LnGFysySTg,Sebastian Mendoza,46
24338,dr big bandet,0cmqpkXac7fl3rwAAoWWmF,DR Big Bandet,13
24340,morten breum,5Xp1wnLhn7sEYfIQjrRvT3,Morten Breum,47
24341,lsd on cia,3oMpTEU6FJEVurwgAnRGol,LSD on CIA,17
24345,avery sunshine,4yMxdaUoKCalQPX9BMeeFf,Avery*Sunshine,54
24346,craig finn,78DZaDfOK3i88eRVPkzZu2,Craig Finn,30
24347,trembling bells,1Ueg2NZOEdh8qwEfP8b53h,Trembling Bells,35
24348,athena,0ZsCe5JfAopSs0F219JgW9,Athena,0
24349,angel witch,6L48AOtGmQL1ELLoKML7cS,Angel Witch,31
24352,retribution gospel choir,2AGdUsPdv1Z41wlVo24648,Retribution Gospel Choir,25
24355,james levy and the blood red rose,2UwZzhYTn56e0viWKd5pv9,James Levy And The Blood Red Rose,21
24358,fixers,69j3hiOvYjdBpiBWrqyvZW,Fixers,19
24359,the last carnival,4SR2YhzwjbOQeVOKQOgCm0,The Last Carnival,6
24361,jack white,20Zw3d3t38Y4w1cTiR5ejP,Jack White,34
24364,mfs,5qH4hGRUWoLtBVgMD0alcb,MFS,40
24365,kira skov,4KafLGsDcBlyXxeQZhYs6e,Kira Skov,29
24367,errors,3L72kawpHGE2QnSl3a95Ya,Errors,40
24369,jd mcpherson,6u5mhJXgAKPTj6YVlZSPY9,J.D. McPherson,58
24370,lpg,2tRM4eOC6iIvdCCf3y8GRD,LPG,16
24371,noisia,4YWj8sohRDjL9deiuRvEEY,Noisia,60
24372,king cannons,0L3V9RcOETbrjq2KergLVM,King Cannons,21
24373,mama's blues joint,7oo5X0OdDfpbC492zkx92J,Mama's Blues Joint,5
24374,malene mortensen,6K6MsblQYdl29dlOgCKul2,Malene Mortensen,45
24375,the excitements,6QArwtqEbcbf9DkV879A0C,The Excitements,34
24377,yevgueni,3GiUQz28eEtMI2Y2AeaY03,Yevgueni,39
24378,han litz group,6MSkUkujTUMZW8MhL4kcIX,Han Litz Group,1
24379,capeman,1EjZQ815ZJglk7l7H2ABEs,Capeman,10
24380,thus: owls,49i2hfrmEL0nNp8WZvXyT9,Thus Owls,33
24382,marco gottardi,04V9p3mPGsRkh5yNfTKTfN,Marco Gottardi,3
24387,diego figueiredo,0fJMs5Xxtz4NyjMx2J09Ra,Diego Figueiredo,25
24388,pablo ziegler,3T5pmAbfrkFjPg1D2sCzDY,Pablo Ziegler,30
24389,thomas clausen,6AsBzvkRdAF4OZlRFwUKnL,Thomas Clausen,19
24390,dread mar-i,1aw0Cdl1DIrtUrUA6fGbAR,Dread Mar I,68
24392,luan santana,3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,74
24394,ice cream cathedral,4b75XvQ2tB53X7GoD5Cvhn,Ice Cream Cathedral,19
24396,reptile youth,0XoZwt2DsmzVvOe5GRSYDC,Reptile Youth,45
24397,nice & smooth,5QhsLryFrDbj9IZ38UmMyn,Nice & Smooth,45
24400,king mob,1sOp1YudMcoigJtcP5Hdig,King Mob,2
24401,the watch,15pyeJesVEcv9oATDWmSM1,The Watch,21
24402,vijay iyer,27DeRe5LjIt9ZPXUjF90h6,Vijay Iyer,29
24404,mayday,0iQWbE2rLBoyjbbbllPYpD,Mayday,6
24405,watch the throne,0JVDuyksK2M3CyCNi2wBAp,Watch The Throne Karaoke Band,0
24406,the tangent,2DefJEtso8VshihzHW0gh1,The Tangent,28
24416,trance nation,40FHMpJfzf04mrfth3JPYy,Trance Nation,5
24418,daniel guichard,0lFr08kPxkwkXfsrHSmPvs,Daniel Guichard,41
24419,b.i.t.c.h.,1efNKsv9KcQanuTEuBL7C2,Bitch,8
24421,end of green,2sVaW0noYw5antHR3te8lQ,End Of Green,31
24422,raf 3.0,7CqB6nNGQPcaEJ940E2x2r,RAF 3.0,53
24424,tracer,1CGQo448bLgj2ZxJCZpoNz,Tracer,31
24425,hannah schneider,1Tah92YT49cQpxpZxRtGdv,Hannah Schneider,29
24426,the kandidate,56tqpenjN4Bp6LBOmxrKgt,the Kandidate,11
24429,barry gibb,7Hd38PVp634oGEb9pIDs5d,Barry Gibb,46
24430,test ,34bwE4IO17Jgd574ibPOU4,Test,15
24432,michael caroe,3xUu9YLFKSWNjqe2tp4lxT,Michael Carøe,14
24433,kings of rock,20pLwSCtjyBNbyNJAAYsgn,The Kings Of Rock,1
24437,klezmofobia,3ln9tOhxEZLnBiWUZGmKGv,Klezmofobia,15
24440,michael gira,7rQQ3KNeDPmiNGRKk15TJH,Michael Gira,24
24443,anne dorte michelsen,1fWf2TheKGw93jBSucXkvy,Anne Dorte Michelsen,41
24457,birk storm,77ObkyVbpUkAlNYz5MNQHn,Birk Storm,26
24458,the intersphere,7GGtuvcBdHQYVbXi9B8YnY,The Intersphere,36
24459,fard,7iZ5x5fwRwROoX3iRWpVgN,Fard,58
24460,rockstah,1uba6WUvVPjiA4GCntUDmC,Rockstah,52
24462,alien sex fiend,6WVnBgqJfj9Iw9gpBed9fJ,Alien Sex Fiend,37
24463,superpunk,0y03SE3LW1GdW98Mzoej41,Superpunk,28
24466,molotov,7vdAt6lNbJ5ODm9kjDdF0X,Molotov,24
24468,fedez,3pgCLfNbw5ozIfoNsvDU7i,Fedez,73
24469,bic runga,3R8AurcQVHkialifehVKXV,Bic Runga,50
24476,samuele bersani,5Nydhpz1rcPbgM0fYvLxhz,Samuele Bersani,52
24477,mark stewart,0p9SsqmppyP3CY3Rp78opc,Mark Stewart,30
24480,joe ontario,6Gk2wLaK7WdTT4qBv0xB0D,Joe Ontario,0
24482,laibach,7l4LQfvN4yz8zbK4WY0AAg,Laibach,46
24486,george winston,3jdODvx7rIdq0UGU7BOVR3,George Winston,59
24487,cro,3utZ2yeQk0Z3BCOBWP7Vlu,CRO,76
24489,ahzumjot,64Agvz8sfVYGFmX7yCwj32,Ahzumjot,46
24491,subsignal,3DagXoVCxJJhRkHqOPlnPm,Subsignal,23
24492,arisa,0R3c1KTpgpsMjW9kflw458,Arisa,13
24493,submotion orchestra,3ceOFG1q86nQVpJliylpgA,Submotion Orchestra,56
24494,allen stone,536osqBGKzeozje8BfcGsa,Allen Stone,64
24497,peasant,12wvmGTNuypTn9uuVHLm1U,Peasant,34
24499,blowbeat,5ohVBPzqAsldWBLojn4CY3,Blowbeat,9
24500,chiraw,3cVY7JXdLZleFNzrg3hfiW,Chiraw,3
24503,i am oak,3rkCcFVpbFYCvnNKTT7LUe,I Am Oak,56
24505,lefties soul connection,404uYs9bhCcDYAmlT3p67y,Lefties Soul Connection,32
24506,kraantje pappie,5yDkaiPTFbHGWCMXAEBt5Q,Kraantje Pappie,60
24508,mama rosin,5htFFjQCjr1KoXZ3DHWffN,Mama Rosin,30
24509,ming's pretty heroes,22ta9X1KFdAHhFajz90Rge,Ming's Pretty Heroes,14
24510,dope d.o.d.,64UHlFDUkT8Hx3RCtDUieN,Dope D.O.D.,56
24511,state radio,6eaKsv68njcrz5OjeQor5L,State Radio,57
24515,rich wyman,1ZWbWdB2L9Zee2RXtAdoDd,Rich Wyman,11
24517,mindcontroller,05W9PGpx8lVsxpwBMZHRJQ,MindController,7
24518,portico quartet,7sYipTRgDXS2JVOPEhRutx,Portico Quartet,51
24520,guana batz,1KMuPtuTktoPaGn44iTNB5,Guana Batz,35
24523,l'arc-en-ciel,6jTjjAjvYvMYfaqi837p5x,L’Arc〜en〜Ciel,50
24530,dieter meier,4pz3okVkysLvLtG6t6gX6A,Dieter Meier,16
24531,pete york,11Kz7GQLlSafyQ6BsIpicg,Pete York,23
24532,john otway,5mZKLC3FRZvGaM4QxXHnN8,John Otway,25
24533,peter rist,6RfXrz4IiX0h8opkEWqMvM,Peter Rist,0
24534,demdike stare,4waYjUUd6ydX8OJwsr54iE,Demdike Stare,12
24535,chico buarque,6tOsSffQQIXmK8TqsDck8t,Chico Buarque,65
24538,thees uhlmann,4nBVmMKK89dAUaanGPBgpY,Thees Uhlmann,56
24545,m.a.n.d.y,20O4Ik25BbWfWBz0kZtsxX,M.A.N.D.Y.,43
24547,eljot quent,5BZW5MLdZT92GxzRDOWhmp,Eljot Quent,33
24551,matthew dear,2GLf7iaOOujAem5R87xwto,Matthew Dear,50
24553,the kilkennys,13BdFViz8xaH8K47sWS6ge,The Kilkennys,32
24555,lonsdale boys club,53kXBsfQxAik0P97OQE33k,Lonsdale Boys Club,16
24556,glasperlenspiel,2UFKXTZgKtOTHSqMSyAcLO,Glasperlenspiel,59
24558,motrip,69u5rPwWBKP7pJHpCGB9O5,Motrip,75
24561,anna maria jopek,49MhEXYycGHSAmmy8GiBio,Anna Maria Jopek,37
24563,corrosion of conformity,1BBIIH0h76KN8gYeXFcPjR,Corrosion Of Conformity,54
24564,ugly kid joe,3XsgWn63EnA4wYZBjVyxjf,Ugly Kid Joe,56
24567,tony joe white,6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,51
24571,emis killa,6FtwCmLY6L1sqvjaQ2lV6G,Emis Killa,61
24577,afrojack,4D75GcNG95ebPtNvoNVXhz,Afrojack,92
24589,mike candys,24Sxfn1uAoJmuR9N72drt9,Mike Candys,61
24593,dj rush,6gBmUpKvNYtnQTSLK5vwS5,DJ Rush,29
24594,whitney houston tribute,42ZoryAJ0refXX3LFZDbtb,Whitney Houston Tribute Band,5
24596,bell biv devoe,2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,60
24598,timomatic,3jEg5HvT2cuJQDjwjZxTb0,Timomatic,44
24601,parov stelar,65EXuYHVoehCKqp0kOS6px,Parov Stelar,77
24607,brian auger,304senzcXGpWqcpssNpmXJ,Brian Auger,32
24643,immortal technique,7h8ja4JSORo2sXJPmCXRxa,Immortal Technique,65
24644,marie key,2QoSPr8Jx3mLTCqgfpAwKb,Marie Key,61
24645,the band perry,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,70
24660,marco masini,0kcOfjhVfDMTS09s9aLmuD,Marco Masini,54
24664,simian ghost,30fJxDFMqv33K97dUEoFeK,Simian Ghost,36
24665,mindless behavior,2waKklOyXKNqhqIOmE4yBA,Mindless Behavior,54
24667,kate bush,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,66
24668,okta logue,6uAxVau0WqFZV2BXcw6TGO,Okta Logue,29
24669,nina zilli,5zRmtoBOCk7JaYHI78Y5b5,Nina Zilli,59
24679,jack lukeman,0NllPfB1hk8V4QIKxQW4Od,Jack Lukeman,27
24683,yaaba funk,0xBNo6HlTenssadToCp6HJ,Yaaba Funk,11
24684,grupo x,2se9ZUUGprfWtIe63phoaE,Grupo X,13
24685,caligola,3CXYoqbEbKhZr87l4kD0P5,Caligola,40
24688,cloud nothings,6rnbB5fuUuCSsspvFsxIpT,Cloud Nothings,57
24690,mods,0CxtQc10Pwu5xOXYneZqXa,Mods,50
24691,maita vende ca,6ZX5IdwxgnVLJ8Nr456Kqw,Maita Vende Ca,39
24695,axwell,1xNmvlEiICkRlRGqlNFZ43,Axwell,67
24697,cursive,6OOvztRIEkDPMFUxHFhdZt,Cursive,0
24699,malk de koijn,5WvYsVV3jtztF1kx86Y0yS,Malk De Koijn,49
24700,diana navarro,2UPK6yJypnotLzHuUBiVa2,Diana Navarro,47
24702,toni der assi,65hCfqmUQa7VdR6rKzsTaN,Toni der Assi,43
24703,the alchemist,0eVyjRhzZKke2KFYTcDkeu,The Alchemist,57
24708,ed struijlaart,08cpwYrPWo8Xkxl9qdiDP2,Ed Struijlaart,38
24709,chagall,2C03b65xMyNtDDbyBnuPGH,Chagall,23
24710,masalsa,5HvKZYKAdn3wo8BWcCz3fA,Masalsa,5
24711,factory floor,6xgNzJAeEB8BTOSzcTO1EI,Factory Floor,33
24712,denvis & the real deal,3RaMRWKCZRF21e794Rxemu,Denvis & The Real Deal,0
24714,hans dulfer,0tTCacxeoulNNSImxXHA5U,Hans Dulfer,24
24715,thee oh sees,3qYfqdVwX0fil71onLpLkh,Thee Oh Sees,58
24716,peaking lights,54ECAJjvSyZGTWUgyt5tqc,Peaking Lights,43
24717,maggie bjorklund,4uk9cWBqeiel7tO1w9MPe0,Maggie Bjorklund,41
24721,rachael yamagata,7w0qj2HiAPIeUcoPogvOZ6,Rachael Yamagata,58
24728,eliza gilkyson ,1x2vfyp8dGA84qgwb3D9QG,Eliza Gilkyson,37
24740,the eclectic moniker,2dhGPk8vSfyz28YKA2yC5w,The Eclectic Moniker,38
24741,isaac delgado,0myFuPtVWnCCSNYgKCg4T4,Isaac Delgado,41
24744,peter belli,7eUco5O32O0ilpwha19Qz7,Peter Belli,38
24745,james rasmussen,7nxvBTF8AbB1ceet7IOFkI,James Rasmussen,3
24746,the vultures,6NqG7FNDvmqXCfWTuDzDmY,The Vultures,10
24747,kevin welch,1s16tcMsyP2SpoLjLg44n1,Kevin Welch,31
24751,sway,1c7h8Fx0n35kOui2VMAUqZ,Sway,32
24752,karen mukupa,4oSTSlQlMoD3vlEtj1NDjo,Karen Mukupa,20
24753,ulige numre,66Govzchulxe274wHxB7RY,Ulige Numre,55
24754,bentzon brotherhood,3tIpjvKoeQ8wvH3Vqapbsg,Bentzon Brotherhood,14
24755,fatal smile,3UWlqugOsNUi9T0hkGatGN,Fatal Smile,27
24756,hooded fang,4Qz9OgdlxVjgUPFHT2oGzR,Hooded Fang,36
24758,bob wayne,6LWREZSd4429wq2MHt3KC4,Bob Wayne,45
24759,jette torp,2fo8vhFkblvrX8zZJVS0wZ,Jette Torp,23
24764,lumiere,5lKx4FLD3nO1yczPdoIUdr,Lumiere,30
24765,els amics de les arts,0op3EnoEZ0jQY13sbyoSo2,Els Amics De Les Arts,55
24767,joan colomo,5PgFxKraqTJUjncc2f3gFB,Joan Colomo,41
24770,those meddling kids,5V5TtmFiVzqaHuczMdFSNc,Those Meddling Kids,0
24771,versus the world,26crguw5GBx2nKzEWKb4zP,Versus The World,34
24776,obie trice,2XnnxQzxFZG8qEPjakokPM,Obie Trice,66
24777,tenny,0kQl5oSY4dr7XBEc6tLemr,Tenny,39
24779,three trapped tigers,1FGfJBdp4l7sELXNf92jrT,Three Trapped Tigers,33
24781,rumpistol,3GopsVcnzdMhVAvWCzfFLv,Rumpistol,30
24782,lower dens,5uTJLo3c4ZHpH8oEwGxYUN,Lower Dens,59
24784,francis,0Lf3tvw0Rzwr38KDrShstn,Francis Lai,43
24786,jack savoretti,7nC05zmJukRGYObQeRgg3x,Jack Savoretti,64
24787,peter sommer,5EXeUuYgGRA1RnXHqALLDL,Peter Sommer,41
24788,peggy sue,5ytWQCwbpVBXeDdS0RMgP3,Peggy Sue,37
24794,kavinsky,0UF7XLthtbSF2Eur7559oV,Kavinsky,68
24795,jon oliva's pain,7hmwztTihCX0fsqSBf3lq0,Jon Oliva's Pain,21
24798,diagrams,1RNsw4yQImboTy6ScT7cUo,Diagrams,33
24799,ida gard,1K670yKbV45kUffPlQV768,Ida Gard,28
24800,willis earl beal,58CUVLn2xm7I9iFg97t9XC,Willis Earl Beal,48
24802,alt-j,3XHO7cRUPCLOr6jwp8vsx5,alt-J,85
24803,hank iii,4qT9o6cXtqQAASN1aYLTgV,Hank Price III,0
24804,the minutes,3l2H4Rs4vhttLwf57CQBeX,The Minutes,31
24805,marcus foster,0jBTGpTyxmDIEBwtjXgEOC,Marcus Foster,43
24809,p-square,42IUN9kTPdUdI1kre6L7Wk,P-Square,65
24814,fredrik kronkvist,7Ej5Shrvcy7tE83A9Dmxrb,Fredrik Kronkvist,23
24815,press play on tape,5NqFInfl9fRHCgLJI79xcB,PRESS PLAY ON TAPE,20
24824,miranda!,2eEmsgWmUFMbtU7agJpnjY,Miranda!,64
24825,the fudge,5neLQouS2wWhilaO03YmgG,The Fudge,3
24827,the road home,3DC6rZcitpl1Ji3oWrtk4L,The Road Home,20
24828,benjamin herman,1dZtTzcPTFBsbmqNohoKUR,Benjamin Herman,43
24829,renegade creation,67HLThqiCwiOGnRZMmEXo1,Renegade Creation,3
24832,amy winehouse tribute,7IccIdDmlleAXdOiVz5CHC,Amy Winehouse Tribute Band,6
24844,tommy ebben,49xGpv8WAC8yHwm2asZRyS,Tommy Ebben,14
24853,daley,5cOTFuMoG3U50QNDSNZQsZ,Daley,20
24858,theophilus london,4EMtGVFvfCSrEmWaGV0roE,Theophilus London,77
24859,rubber band,5FuvR7Tu8y77JHCfQwafwm,Rubber Band,0
24862,dexys,0FcbkOp95p4L8Yf1HnebF3,Dexys,30
24864,dead can dance,6sq7prp0tj9Abn89khmfja,Dead Can Dance,59
24865,folkstone,18tc6NSbYpwxNpj5fhSJvC,Folkstone,40
24867,nadja zela,52W2OLBrVNzwUQ8xNdbi2r,Nadja Zela,7
24868,den fjerde vaeg,5hk3EwoS6ryWA5I6VDh8LQ,Den Fjerde Væg,18
24872,klerkx and the secret,1K4JgdnwMHsiWdON2Fy1Hn,Klerkx & The Secret,1
24873,pinkunoizu,0eCIiGQqpsgKoLUcN178Si,Pinkunoizu,20
24874,richard buckner,6vrwcJbfs2QyRtApdx1hXX,Richard Buckner,40
24875,guy davis,6PdVgi27EMfFXV5lSH6wEW,Guy Davis,44
24876,davina and the vagabonds,3oLbVep4MpWVFfeLgdRVjd,Davina and The Vagabonds,33
24877,garland jeffreys,6BLhUZMqXO8eXjhToNRteA,Garland Jeffreys,36
24879,orgel vreten ,6YtSDTIvCWVTBWYZuWsDr1,Orgel Vreten,28
24882,the sea (band),4fhIUtdt4PfbGc7yJE8L6U,The Sea Waves Band,0
24883,paranoia,4CSCkM7HrlsCXhBPoHk2oj,Paranoia,13
24886,the inspector cluzo,5yxIIqWx8F0NfkXpyycTxg,The Inspector Cluzo,23
24887,rudder,0YcudZHFVsC2b5Xx1Yr87o,Rudder,9
24888,sheila,0a0di6lkVXci6WpDoa7wHt,Sheila,12
24889,mighty mocambos,04x6p6zQH45PoTDGmumiDv,The Mighty Mocambos,31
24891,disappears,1nQZtILyvgaFwIEfLsbrSs,Disappears,35
24900,alex roeka,7yZlxklSzsDJIpuRRwe6bO,Alex Roeka,25
24904,adrenaline mob,1OiOWEQ9miUl9QbCX5JNza,Adrenaline Mob,48
24906,fm belfast,22V3XeUvqBmVzu82JdKFWi,FM Belfast,48
24907,anais,7eQ6upWe8B9CkeGwCYsl6V,Anaïs,0
24908,coma divine,1sZbZ9NcjUXNbtZK1G9Ttr,Coma Divine,1
24914,boy & bear,2NqgE99Ll5vOTvmbN7O2R6,Boy & Bear,66
24917,the afghan whigs,7IDrRpDz0cOuUVC32c8PKD,The Afghan Whigs,52
24918,tellison,0lH9bacJzoLfY0tP60h6ko,Tellison,32
24919,nipsey hussle,0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,69
24920,mavado,0eezS9KmhdjGN436RdTIXu,Mavado,66
24922,the legendary shack shakers,2y7VzxJh2UhtxtRJjVMe4e,The Legendary Shack Shakers,7
24924,horses on fire,662o3kwuJHcZ3T0wmP5zSy,Horses On Fire,14
24927,the breakfast club,2k9QWYlv2Xn6VYH0HFhyVi,LOL Kids feat The Breakfast Club,0
24928,stef burns,53RTwUR5TP7xiQWQw0VLyO,Stef Burns,18
24933,pure love,2KV7qDNZM2xuNvpxWJErJg,Pure Love,37
24935,field music,4h8k7HWj3h05jEn3h7cShT,Field Music,0
